id,title,category,start_local,end_local,predicted_end_local,phq_attendance,rank,local_rank,state,start,end,predicted_end,description,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,locality,region,postcode,country,venue_formatted_address,lat,lon,labels,phq_labels,timezone,duration,geo,placekey,impact_patterns,duplicate_of_id,parent_event_id,cancelled,postponed,deleted_reason,scope,place_hierarchies,relevance,private,brand_safe,first_seen,updated
CUfiqSkf6fyUBp6jDT,The Movement (Intimate concerts) Feb 26th,performing-arts,2025-02-26 19:00:00,2025-02-26 22:00:00,,148,33,50,active,2025-02-27T00:00:00Z,2025-02-27T03:00:00Z,,Sourced from predicthq.com - An intimate poetry/music/neo soul/r&b concert at a private location.,2841,0,1488,1353,,,Atlanta,Georgia,30361,US,"Peachtree Street Northeast, Atlanta, GA 30361, United States of America",33.7871256,-84.3821143,"concert,music,performing-arts","concert,community-event,cultural-performance",America/New_York,10800,"{""geometry"": {""coordinates"": [-84.3821143, 33.7871256], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Peachtree Street Northeast, Atlanta, GA 30361, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30361"", ""region"": ""Georgia""}}",zzw-225@8g7-474-kcq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-26"", ""value"": 148, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-26"", ""value"": 148, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-26"", ""value"": 148, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4210172,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-09T23:22:22Z,2025-01-09T23:22:47Z
92gYYnpeUn4GkDYBmm,Black Women in Philanthropy - ATL,conferences,2025-03-29 09:00:00,2025-03-29 13:30:00,,156,34,52,active,2025-03-29T13:00:00Z,2025-03-29T17:30:00Z,,Sourced from predicthq.com - A conversation to discuss the state of black women in philanthropy.,3387,0,1960,1426,e2AFJFTK43T37wzVBeG5k,Russell Center for Innovation & Entrepreneurship,Atlanta,Georgia,30313,US,"504 Fair St SW, Atlanta, GA 30313, USA",33.7486907,-84.4040862,"conference,fundraiser","science-and-technology,art-and-cultural,lifestyle",America/New_York,16200,"{""geometry"": {""coordinates"": [-84.4040862, 33.7486907], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""504 Fair St SW, Atlanta, GA 30313, USA"", ""postcode"": ""30313"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1rgnnk2tfb@8g7-48t-75z,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 156, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 156, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-29"", ""value"": 156, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-09T23:25:36Z,2025-01-09T23:26:48Z
7yPFUBgep9w2oy2fXm,Cafe Unplugged Atlanta,concerts,2025-02-07 20:00:00,2025-02-07 22:00:00,,123,32,57,active,2025-02-08T01:00:00Z,2025-02-08T03:00:00Z,,"Sourced from predicthq.com - A mesmerizing concert series featuring intimate acoustic performances with stringed instruments, creating a soul-stirring musical experience",2361,0,1236,1125,38hvGzatdQdX6HPVpPgCJp4,Black Coffee Atlanta,Atlanta,Georgia,30315,US,"1800 Jonesboro Rd SE Suite C, Lakewood, GA 30315, USA",33.70514,-84.3779,"concert,music",hip-hop-and-rnb-and-soul,America/New_York,7200,"{""geometry"": {""coordinates"": [-84.3779, 33.70514], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1800 Jonesboro Rd SE Suite C, Lakewood, GA 30315, USA"", ""postcode"": ""30315"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",225-224@8g7-46s-kvf,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-07"", ""value"": 123, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-07"", ""value"": 123, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-07"", ""value"": 123, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4204855,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-09T23:29:53Z,2025-01-09T23:30:19Z
8f84APXJHMpoYWAcfH,sunflwr,concerts,2025-02-01 23:00:00,2025-02-01 23:00:00,2025-02-02 05:40:00,554,45,63,active,2025-02-02T04:00:00Z,2025-02-02T04:00:00Z,2025-02-02T10:40:00Z,Sourced from predicthq.com,16995,3697,6963,6333,fTsA95t5JdLffKkwjcLaYF,Mom said it's OK,Atlanta,Georgia,30303,US,"74 Lower Alabama Street, Atlanta, GA 30303, USA",33.75259,-84.39044,"concert,music","electronic,other,rock,hip-hop-and-rnb-and-soul",America/New_York,0,"{""geometry"": {""coordinates"": [-84.39044, 33.75259], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""74 Lower Alabama Street, Atlanta, GA 30303, USA"", ""postcode"": ""30303"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",156nldcvjm@8g7-46m-ndv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 554, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-31"", ""value"": 84, ""position"": ""leading""}, {""date_local"": ""2025-02-01"", ""value"": 554, ""position"": ""event_day""}, {""date_local"": ""2025-02-02"", ""value"": 17, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 554, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-10T00:47:15Z,2025-01-19T04:20:09Z
4TDQ6zRxAa8f9DuCSR,NDVST presents: DEBÍ TIRAR MÁS FIESTAS | 21+,concerts,2025-02-01 21:30:00,2025-02-01 21:30:00,2025-02-02 04:10:00,550,45,64,active,2025-02-02T02:30:00Z,2025-02-02T02:30:00Z,2025-02-02T09:10:00Z,Sourced from predicthq.com,16872,3671,6913,6288,fQDhbZZiq4dfXJcCr54L9Z,The Masquerade - Hell,Atlanta,Georgia,30303,US,"50 Lower Alabama Street 22
Atlanta, GA 30303
United States of America",33.7517791,-84.3896373,"concert,music",electronic,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3896373, 33.7517791], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""50 Lower Alabama Street 22\nAtlanta, GA 30303\nUnited States of America"", ""postcode"": ""30303"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22g-222@8g7-46m-btv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 550, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-31"", ""value"": 83, ""position"": ""leading""}, {""date_local"": ""2025-02-01"", ""value"": 550, ""position"": ""event_day""}, {""date_local"": ""2025-02-02"", ""value"": 17, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 550, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T00:53:51Z,2025-01-10T01:11:23Z
3SF2dBRjjhqJt72oBj,The Billy Bats,concerts,2025-02-06 19:00:00,2025-02-06 19:00:00,2025-02-06 21:30:00,740,47,66,active,2025-02-07T00:00:00Z,2025-02-07T00:00:00Z,2025-02-07T02:30:00Z,Sourced from predicthq.com,22701,4939,9301,8460,,,Atlanta,Georgia,30303,US,"Lower Alabama Street, Atlanta, GA 30303, United States of America",33.75189,-84.38925,"concert,music",jazz-and-classical,America/New_York,0,"{""geometry"": {""coordinates"": [-84.38925, 33.75189], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Lower Alabama Street, Atlanta, GA 30303, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30303"", ""region"": ""Georgia""}}",22g-222@8g7-46m-btv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-06"", ""value"": 740, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-05"", ""value"": 111, ""position"": ""leading""}, {""date_local"": ""2025-02-06"", ""value"": 740, ""position"": ""event_day""}, {""date_local"": ""2025-02-07"", ""value"": 23, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-06"", ""value"": 740, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T00:54:49Z,2025-01-20T01:11:21Z
7f9UyyGoL6rzgm3LiD,"Bukez Finezt, Qwyattbeats, Tunic, and Madisun",concerts,2025-02-21 21:30:00,2025-02-21 21:30:00,2025-02-22 04:10:00,89,29,51,deleted,2025-02-22T02:30:00Z,2025-02-22T02:30:00Z,2025-02-22T09:10:00Z,Sourced from predicthq.com,1709,0,894,814,fQL2G3CSYV3vpRmpMC5jKT,Aisle 5,Atlanta,Georgia,30307,US,"1123 Euclid Ave NE, Atlanta, GA 30307, USA",33.7642502,-84.3502888,"concert,music","electronic,rock",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3502888, 33.7642502], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1123 Euclid Ave NE, Atlanta, GA 30307, USA"", ""postcode"": ""30307"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22c-223@8g7-485-cyv,,,,2025-01-20T01:22:14Z,,cancelled,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T01:20:54Z,2025-01-31T08:43:35Z
4MSPSwJBiaLiU5D88Y,Cassian and ACRAZE,concerts,2025-02-28 22:00:00,2025-02-28 22:00:00,2025-03-01 04:40:00,438,43,65,active,2025-03-01T03:00:00Z,2025-03-01T03:00:00Z,2025-03-01T09:40:00Z,Sourced from predicthq.com,13436,2923,5505,5007,9rvgEv5VbzZDNT9j5bRFGA,District - GA,Atlanta,Georgia,30324,US,"269 Armour Dr NE, Atlanta, GA 30324, USA",33.81211,-84.3786098,"concert,music",electronic,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3786098, 33.81211], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""269 Armour Dr NE, Atlanta, GA 30324, USA"", ""postcode"": ""30324"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",222-225@8g6-ym5-h89,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 438, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-27"", ""value"": 66, ""position"": ""leading""}, {""date_local"": ""2025-02-28"", ""value"": 438, ""position"": ""event_day""}, {""date_local"": ""2025-03-01"", ""value"": 14, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 438, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184620,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T01:23:57Z,2025-01-31T07:36:50Z
Eyj3D5VhdKEd6bdaUC,Alex Jean,concerts,2025-03-20 20:00:00,2025-03-20 20:00:00,2025-03-21 00:10:00,311,40,57,active,2025-03-21T00:00:00Z,2025-03-21T00:00:00Z,2025-03-21T04:10:00Z,Sourced from predicthq.com,5971,0,3127,2844,WQQxfV6ysDbgAfXXjbbvZf,Center Stage Atlanta - Vinyl,Atlanta,Georgia,30309,US,"1374 W Peachtree St NW, Atlanta, GA 30309, USA",33.7921622,-84.3882896,"concert,music",,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3882896, 33.7921622], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1374 W Peachtree St NW, Atlanta, GA 30309, USA"", ""postcode"": ""30309"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",223-222@8g7-474-sqz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-20"", ""value"": 311, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-20"", ""value"": 311, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-20"", ""value"": 311, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184603,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T02:10:45Z,2025-01-31T07:39:40Z
5fXEscwb8hKcrVd7bh,Blends & Blues Jazz Night,performing-arts,2025-01-30 19:00:00,2025-01-30 23:00:00,,160,34,53,active,2025-01-31T00:00:00Z,2025-01-31T04:00:00Z,,Sourced from predicthq.com - Get ready to groove to smooth jazz beats and feel the elevated vibes all night long at our in-person jazz event! Elevation Flower Friendly,3072,0,1608,1463,,,Atlanta,Georgia,30312,US,"Hilliard Street Northeast, Atlanta, GA 30312, United States of America",33.7558095,-84.3767763,"concert,music,performing-arts",concert,America/New_York,14400,"{""geometry"": {""coordinates"": [-84.3767763, 33.7558095], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Hilliard Street Northeast, Atlanta, GA 30312, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30312"", ""region"": ""Georgia""}}",1u6pucctvr@8g7-46m-tsq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 160, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 160, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 160, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4222390,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-10T03:34:03Z,2025-01-24T10:27:27Z
mHeZE2f5hKujCedcFm,FOREVER EVER - R&B Art Show & Concert Experience,performing-arts,2025-02-14 20:00:00,2025-02-14 23:30:00,,135,33,53,active,2025-02-15T01:00:00Z,2025-02-15T04:30:00Z,,"Sourced from predicthq.com - ATLANTA, GA | An immersive Valentine’s Day experience that bridges 90s old-school nostalgia with new-school R&B culture.",2592,0,1357,1234,,,Atlanta,Georgia,30318,US,"10th Street Northwest, Atlanta, GA 30318, United States of America",33.7813942,-84.4127116,"concert,music,performing-arts",,America/New_York,12600,"{""geometry"": {""coordinates"": [-84.4127116, 33.7813942], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""10th Street Northwest, Atlanta, GA 30318, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30318"", ""region"": ""Georgia""}}",22c-222@8g7-478-nbk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-14"", ""value"": 135, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-14"", ""value"": 135, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-14"", ""value"": 135, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T03:34:03Z,2025-01-10T03:34:33Z
8Q3B7qcuTL2CjDhE4Q,SkinLab National Hyaluronic Acid Day,conferences,2025-01-30 16:00:00,2025-01-30 20:00:00,,132,32,45,active,2025-01-30T21:00:00Z,2025-01-31T01:00:00Z,,"Sourced from predicthq.com - Join us on January 30th from 4-8PM for an evening of skin rejuvenation, sponsored by HydraFacial. $100 Hydrafacial(limited spots available)",2866,0,1659,1207,,,Atlanta,Georgia,30309,US,"Peachtree Street Northeast, Atlanta, GA 30309, United States of America",33.7792143,-84.3838145,"conference,fashion",beauty-and-fashion,America/New_York,14400,"{""geometry"": {""coordinates"": [-84.3838145, 33.7792143], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Peachtree Street Northeast, Atlanta, GA 30309, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30309"", ""region"": ""Georgia""}}",1mlwbe2hqu@8g7-474-mhq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 132, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 132, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 132, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4200636,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-10T04:36:24Z,2025-01-10T04:36:54Z
